id,input_sentence,label,prediction,Original_Loss,T_Masked_Loss,V_Masked_Loss,A_Masked_Loss
213327[9],there if you're looking for comedy then {lg} rent or buy a comedy and if you're looking for something that's going to scare you then i would definitely just rent or buy a horror movie because this movie just didn't do it for me the acting,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],-0.32671207189559937,0.8682611584663391,1.4498556852340698,0.40930768847465515
221137[4],basically uhh the plot of the movie is this umm uhh named jane eats umm these these stutter umm uhh treats that are that have in them and she doesn't know that she does it and it just follows her day and her hilarious supposed to be hilarious misadventures and mishaps but umm,[0. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],-1.185363531112671,-0.3479880690574646,1.7815301418304443,0.6728200912475586
222247[8],and once there robert redford finds that the prison is hopelessly corrupt and some of the inmates are being murdered and uhh james character the warden uhh is running the prison uhh like a despot and uhh there's just a whole bunch of bad things going on inside the prison that shouldn't be happening uhh,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1.],0.8692715764045715,0.6828777194023132,0.7665378451347351,-0.02769092656672001
22373[3],umm i don't think is one of the best movies uhh ever it's about umm is about uhh two guys who go to africa because they've been called upon because uhh a village over there in east africa this is set in has a problem because there's two man eating lion lions stutter who are uhh killing a lot of the people there so,[0. 1. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.31050458550453186,0.5086052417755127,1.3068996667861938,0.1396985948085785
224631[9],umm basically this is what it says on the back here and uhh i was trying to think of a way to describe this movie because it's just so complex and the way they put it on the back just umm it's the right way to say it umm,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],-0.07540154457092285,0.7478362321853638,1.333533525466919,-0.00977978203445673
22689[0],hi this is jack and i'm reviewing the new movie out umm the good shepherd umm starring matt damon angelina william hurt alec baldwin robert de niro so i mean obviously you can tell it's got an all star cast but,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7894077301025391,-0.26903149485588074,1.0862443447113037,-0.18133233487606049
22689[8],family i mean i understand that's kind of an important part of a movie but it made up about a third of the movie and i really wanted to sleep through all of it stutter the movie,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],-0.2786787450313568,0.2636740505695343,0.9579891562461853,-0.18019822239875793
234046[19],was okay there's a big sort of uhh conspiracy to unleash a bunch of demons from hell and umm keanu reeves is trying to stop this and umm rachel weiss plays a cop who sort of reluctantly agrees to help him basically reluctantly because she doesn't really believe him and he has an assistant who uhh the assistant has some pretty funny parts,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],-0.5173882246017456,1.0335042476654053,0.947903037071228,0.5462738871574402
237363[7],i obviously did not do enough research before i saw the movie which you are a good person if you're watching this video because you're trying to do some research before you go out there and spend the umm looks like six fifty on the movie,[0. 1. 1. 0. 0. 0.],[1. 0. 1. 1. 1. 0.],-1.0354416370391846,0.33788958191871643,1.358167290687561,0.67018061876297
238063[8],presented it is an epic tale it's a good story it's a great history about people umm animation of the the stutter new age uhh type deal was terrible and like i said she didn't fit the character john malkovich,[1. 0. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],-1.5264774560928345,0.7560476064682007,0.9884108901023865,0.30874499678611755
24351[8],uhh but during this one party of the us uhh secretary of treasury played by christopher walken uhh the guys owen wilson's character actually finds himself falling for uhh the secretary's daughter and they invite them to go home with them to their estate over the weekend and he actually uhh pleads vince vaughns character to come with him and join him uhh over the weekend at this big estate and,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],-1.2885127067565918,0.36440640687942505,0.8377494812011719,0.8696804642677307
24504[1],this is not a very good movie at all but if you like the video game tomb raider it's based on that and that was one of my very favorite favorite video games ever and so of course i had to get the movie umm,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.4256553649902344,-0.5281258821487427,1.16267991065979,-0.008148974739015102
254427[0],what's up guys i am going to review a movie that i think and actually many people agree with me uhh critics and fans alike that is one of or maybe the best war movie umm ever made and it's called saving private ryan it stars tom hank's of course umm matt damon and a cast of others including vin diesel if you're a fan of his and it's about umm you know a setting in world war two and a mother who has lost three of her four sons in the war so there is one mission to go and find the fourth son whose name is private ryan umm the movie goes through that it goes through the realities of war and world war two what happened there and what happened to them umm it's seen through the eyes of these soldiers you know they question their orders they don't understand why they have to risk their life umm ryan questions his orders he just wants to stay and fight for his country umm and really just goes through their struggles of your your stutter everyday you know american soldier in world war two and it's poignant and it's beautiful and you know it won five academy awards including best director steven spielberg of course you know it's hailed by everybody time magazine usa today new york times entertainment weekly umm it won best picture award at the the stutter toronto broadcast film critic special it,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],-1.2696219682693481,-0.08639208972454071,0.9763699173927307,0.31833553314208984
257277[16],seeing it's kind of one of those movies where uhh it's stretched out to ninety minutes just to be a full length movie but it would have been perfectly fine just showing the the stutter choreographed uhh dance scenes like a ten minute short or like something on tv or even just like put someone put up a clip on of just people dancing it's it's stutter,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],-0.8813226819038391,0.8717043995857239,0.8536887168884277,-0.45300185680389404
257534[6],umm after watching it i just felt a little bit sick a little bit disgusted like why did i just waste my time watching that umm so i think most people would get that feeling after seeing this,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.2797399163246155,1.7248897552490234,0.648045003414154,0.36470261216163635
267466[10],umm so he leaves and in his new city he ends up being there and he meets this guy who finds out he's a film director and says well can you film my daughter's wedding and franco says sure i'll do that and,[1. 0. 0. 1. 0. 0.],[1. 1. 0. 1. 0. 0.],-2.181195020675659,0.5428999662399292,1.8414264917373657,-0.4371558427810669
267694[5],uhh it's like one of the most stupid comedies like you don't really laugh that much but but stutter you laugh at some parts but as soon as it ends you're like i just wasted like ninety minutes of my life and like like stutter ten dollars,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.6581689715385437,1.7505964040756226,0.015150914900004864,0.625331699848175
272838[16],commit it's a like for profit prison where they have this pay creation that's these death races and they have convicts racing in like cars with all kinds of crazy stuff like missiles and and machine guns and they kill each other and if you win it's five races you get your freedom so,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 1. 1. 1.],0.43618863821029663,1.4651267528533936,1.0370813608169556,0.32651278376579285
273250[26],of it so it's he has to figure out what's going on and why this is happening and is person number two involved with this and is he a good guy or a bad guy is the people is coming to help him investigate and are they good or bad is there other interests in here,[1. 0. 1. 1. 1. 0.],[1. 0. 0. 0. 0. 1.],-0.7271570563316345,-0.5480102896690369,2.2611427307128906,-0.45514723658561707
275267[8],bad it has tom in it uhh that's not a reflection on him cause he's actually a good actor it's got toby keith who he's a country music singer and if you're listening to country music that's fine but he really shouldn't be acting and it's also got uhh ted nugent,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],-0.273204505443573,0.7420600652694702,0.9185490012168884,0.23768813908100128
283935[3],i would've i watched this movie once four years ago for something didn't really like it it's stutter suspenseful but meaningless at the same time and it has a confusing plot so if you're looking for a good watch like a classic watch like you're going to watch an old movie umm and you're you're stutter looking for an action or a suspense movie don't get deja vu you'll get like shanghai knights just,[0. 0. 1. 0. 1. 1.],[0. 1. 1. 1. 1. 0.],-0.3435952961444855,1.3821284770965576,0.3244991898536682,0.49524372816085815
2BuFtglEcaY[7],that but you know i was wondering was i was i like a proud mama and i thought no that would insinuate that i had a hand in shaping this amazing organization and event and i'm really much to new at to claim that so i settled instead on auntie as in auntie dorinda is so proud to be part of this organization and event and the deep roots and branches we build,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 0.],-1.8250789642333984,0.03655913472175598,2.1257071495056152,-0.17254535853862762
35694[9],special features not a whole lot but it has like how they created you know some of the umm some of the character you know stuff and everything like that and how they destroyed a lot of the buildings and stuff like that but i mean the movie kind of just isn't that great so i mean you probably don't wanna pick this up because umm the movie's not that great so you won't be that interested in the special features so umm i'd skip over this one and uhh look for another one so that's it,[1. 0. 1. 0. 1. 0.],[0. 1. 0. 1. 1. 0.],-0.25800958275794983,0.5916587114334106,1.0518603324890137,-1.1583894491195679
3HyAaqre_Fk[1],issues there are one or two dissenters here and there but generally whether it's the economy the environment or politics people seem to agree that right now we are in a big crisis and which is self evident of course but also at this time it has really brought home to everyone that everything is interconnected there,[0. 0. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 1.],-0.23109015822410583,-0.9161512851715088,2.15863037109375,-0.801807701587677
3UOqbf_B_Yc[2],marketing has a big influence on us because they are pushing every product out there we have to have in the newest and most fast form possible and we buy into that but the bottom line you need to save for your retirement if you want to have,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],-0.2097446471452713,-1.290866732597351,1.841215968132019,0.09113127738237381
41381[8],though it it stutter is a thriller umm he wants this woman the woman is you know not interested in the guy so he finds a uhh i won't tell the story but he gets possession of this girl and then tries to take care and win her heart over but uhh the story's uhh related to that watch this,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-1.0862046480178833,-0.49744489789009094,2.1888394355773926,-0.3682115375995636
46615[1],postmortem starring uhh charlie sheen umm i guess now he's trying to take himself seriously since the box says charles sheen but uhh this is not a movie i would pick if i was charles sheen to launch my serious movie career uhh,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.6396175622940063,1.6196925640106201,0.8143619298934937,-0.1417936384677887
53766[6],performances but one of the special things for this whole box set is really when you open it up it has such a beautiful presentation to any fan that shows you uhh a retrospective of the the years has a uhh a live cd over here so you can listen to the live concert in your car has the two disks it also has umm some uhh autographed uhh guitar picks they are not really,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-1.1842892169952393,-0.7371903657913208,2.0382893085479736,-1.2661664485931396
59673[4],wasn't i wasn't too impressed i hardly watched any of it and umm i was kind of let down umm i thought the original previews in two thousand really led me astray and then i umm one on the internet umm today right uhh right as i was watching it and it {lg} seemed a lot different so i don't know maybe there's another park out there but this park is sure not umm a horror movie so uhh don't rent it if you're looking for,[1. 1. 0. 1. 0. 0.],[0. 1. 1. 1. 1. 0.],-0.664392352104187,1.376546025276184,0.7622269988059998,0.13716639578342438
5vwXp27bCLw[12],the second issue that brings up and i think one that needs to be looked at very very carefully is he talks about creating a new lending fund that is going to ensure that more money will make its way to households to buy automobiles to fund college education and also to entrepreneurs it's,[0. 0. 1. 0. 0. 1.],[0. 1. 1. 0. 0. 1.],1.0603886842727661,-0.2185284048318863,0.700741708278656,-0.2755953073501587
63951[10],indians then like twenty years later the vikings come back to to stutter take over the land and the kid has is now a grown up and he's part of the indian culture and he's going to stop the vikings from taking over the americas and ruling them and killing them all cause they're very savage people and they're very big,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.6278228759765625,0.924340546131134,-0.3155156672000885,0.2839077413082123
67uKYi7mslE[18],so well so we file the insurance do the paperwork and when it comes to what the portion is whether they have insurance or not i mean depending on what they need sometimes i can it can be more than what you want to write a check for out of your checking account this week,[1. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.4556076228618622,-0.5295003056526184,0.9466587901115417,0.7447912693023682
6EDoVEm16fU[2],they've at first they'd asked me if i would consider not coming back to uni and to stay with them but i've obviously made the decision to get my degree and it's in the back of my mind that i could go back there but i'm gonna see what's out there for the minute as well,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 1.],0.266567200422287,-0.1770768165588379,2.0994410514831543,-0.483829140663147
7deoh0NoMs4[1],mark pearson managing director of operations consulting services commented believe that being positioned in the leaders quadrant of this gartner report is a testament to the quality and breadth of services delivers to clients to help them create dynamic operations capable of responding to volatility in the business he said,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7159360647201538,-1.3456374406814575,1.3750224113464355,-0.1200052946805954
7npCA0zoQ8Q[0],i think the university of manchester has a lot to offer a prospective student there's an awful lot of support like i mentioned earlier the speed course was really good at introducing the and on the whole the training that you're offered and support in that way is really good all kinds,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.14620384573936462,-0.47547832131385803,2.5053608417510986,-1.3946748971939087
8VhVf0TbjDA[0],award as the west sub area advisory managing partner of ernst young leadership has resulted in her sub area gaining the number one rankings for sales performance revenue growth and profitability within ernst young and in her personally being voted in by her colleagues for her exemplary and strategic leadership,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.5135101079940796,-1.4682672023773193,1.275431752204895,0.08968251198530197
8wQhzezNcUY[1],stewart let me give you an example my princess foundation recently announced a fund raising campaign in the german city of and in yet in four weeks we were able to collect more than half million euro for poor families for women and their families in southern india and,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],-0.4820369482040405,-0.8797308206558228,1.4300898313522339,-0.21648697555065155
92291[1],anyways ice cube plays this guy named nick persons who has just married the woman of his dreams suzanne and umm he wants to settle down so he buys a quiet suburban house to escape you know the hustle and bustle of you know the city life and,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.3368146419525146,-0.23438139259815216,1.2276591062545776,-0.1106983870267868
9Lr4i7bIB6w[6],in this section you will find how nasa is working to weave into the fabric of its culture and how we are seeking to utilize to maximize the individual potentials of our workforce,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.3201274573802948,-0.7634795904159546,0.6257800459861755,0.5924423933029175
9PzZSheh10U[26],a question that i'm asked very frequently is what is the difference between customer experience customer service and customer let's start off by explaining what customer experience is customer experience is a collection of events that your customers experience or goes through when doing business with you from beginning to end,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-0.18858341872692108,-0.5227197408676147,1.827931523323059,0.1411268264055252
A1lFJXUpxZo[4],initiative we have some strong institutional partners and we also want to make sure that we involve grassroots community based organizations and individuals parents residents of the community and young people that are growing up in the community in the decision making processes and the designing key elements of our pipeline of and i,[0. 1. 0. 1. 0. 1.],[1. 1. 0. 0. 0. 1.],0.513421356678009,-1.1891010999679565,0.8735488057136536,0.38158419728279114
BJS5KCSowgU[2],can go into sometimes you can't sleep and it's o'clock at night and you think know got some energy to burn i'll start doing some and you do and you get through them quite quick i would definitely,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-0.5253388285636902,-1.1548235416412354,0.7087447047233582,0.004139674361795187
CO6n-skQJss[3],enlightening i have applied it to behaviors tho the best example i could give you is adam in the garden because more often than not when you catch someone doing wrong the first thing they try to do is hide the second thing is too use the proverbial fig leaf and try to cover it up and when all else fails they blame someone else i think it's pretty scary how ritualistic we all really are,[1. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 1.],-0.22400879859924316,-0.823572039604187,2.039808988571167,-0.0982125923037529
DR65no1jCbg[1],advertising in my village i joined this program because i used to be a university student but i gave up my studies because i got married hence this program allowed me to get back in the technology field and improve myself and open new horizons for me despite the fact that i am married and have kids now i have the opportunity,[0. 1. 1. 0. 0. 1.],[1. 1. 0. 0. 0. 1.],-0.459513396024704,-0.5211216807365417,1.7716619968414307,-0.23681282997131348
EO_5o9Gup6g[1],to explain why the last one didn't work adherents to the keynesian economic philosophy are claiming that they actually did work it just looks like they didn't because we don't realize how much worse off we would be right now without trillions of dollars of public spending,[1. 0. 1. 1. 1. 0.],[0. 1. 1. 1. 1. 1.],1.1806501150131226,0.6599330306053162,1.4411590099334717,-0.015105417929589748
EO_5o9Gup6g[15],second of all businesses are reluctant to hire and invest not because they are looking for temporary credits but because of future uncertainty they simply don't know what the government is going to do next and how future government policies will affect decisions they make now,[0. 1. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 1.],-0.14102298021316528,-1.1198593378067017,1.8018277883529663,-0.030716964974999428
GAVpYuhMZAw[1],rental income if you're struggling with a borrowing capacity then maybe going with the lender who takes all that rental income into account might mean that you can borrow more money i do suggest that you always go and speak to your mortgage broker about this because he will have access to all the lenders they know all the criteria and they can help you out in the coming,[1. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.12069427967071533,0.061080142855644226,1.2518116235733032,0.13516061007976532
GmpDbIstUdc[2],depend on i'm always on time i'm then it comes to tell me something about your weaknesses an example might be well you know i'm the kind of person that once i get started on a task i have difficulty getting off that task and getting on to something else you always want to have with the weakness what you've done to compensate for that,[1. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],-0.42024481296539307,-1.2493760585784912,2.2642006874084473,-0.32516881823539734
HJTxq72GuMs[1],in the more medium term i think how to change cultural values and traditions become s a much more longer term issue but having role models having girls understand that their self esteem should not just be measured by that fact that they're married and having children needs to be changed and i think,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.1508038192987442,-0.7240011692047119,1.429438591003418,-0.23656411468982697
HbaycY0VuZk[1],business the link below is to the page on my website that talks about the variety of things that i utilize online to make money and direct marketing is a big component of that and i teach my team exactly how to do that and that is totally free for those of you who are on my team so i hope,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],-0.9152349233627319,-1.3448630571365356,1.8956842422485352,-0.22975972294807434
IHp8hd1jm6k[22],leaders we actually pull some of those out and say we're having you listen to this not actually what he's talking about earnings but how he tells the story about earnings and they're in awe wow that is that is so compelling and what they see is a great communicator and a great storyteller stands above all the rest but we also show them video that's a very,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.655975341796875,-0.9220076203346252,1.6480013132095337,-0.18608561158180237
Iemw8vqt-54[2],side so this whole experience has made american very rich and we respect the fact that muslims and jews and christians and hindus and buddhists and everyone else has equal rights under the law in the united states and we see it through the way our american citizens live out their lives when you,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-2.0312113761901855,-0.17660905420780182,0.3441753685474396,0.47987109422683716
KB5hSnV1emg[4],when you're deciding to do a paid app or a paid game make sure that the quality is extremely high because people are going to expect this for this type of an app if you're just testing,[0. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],-0.28790369629859924,-0.9249109029769897,1.6660734415054321,-0.6629706025123596
Kyz32PTyP4I[2],been and the evidence is this that even despite a big downturn in the energy sector where unfortunately two thousand jobs in saskatchewan had been lost our economy actually created net new jobs because of the diversity of our economy because of the strength in agriculture because of the strength in manufacturing and tech and in mining,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 1.],-0.9274300932884216,0.13779185712337494,2.2574548721313477,-0.6543330550193787
LJGL2sGvSS0[10],thing to be successful as an entrepreneur you first of all you need to be passionate you need to be willing to implement you need to be willing to take that step forward i also think you need to be very teachable and be willing to get advice from people when you need it when,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7398267984390259,-0.8831608295440674,1.0247032642364502,0.5174382328987122
MHyW857u_X8[2],business you can't constantly teach and speak about something without it having a dramatic effect on how you live your life how you do your business and etc because you can't continuously teach something and live a completely different way or do it a completely different way without being consider a fraud or a fake so,[1. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 1.],0.06795110553503036,0.6301526427268982,1.3261020183563232,0.9569131731987
MtIklGnIMGo[0],that's a problem so then you have people that follow them that think well my leaders want peace they say they want peace i want peace so if they think it's okay to build more settlements that will bring peace they're going to follow those people but we're not going to get peace and i'm concerned,[0. 1. 1. 0. 1. 1.],[1. 1. 1. 0. 1. 1.],1.3924386501312256,-0.4069449305534363,0.923780620098114,0.45878446102142334
NoOt0oU843M[4],again we know that equipment is very important to you and having that safe reliable equipment is a key to your success delivering to our customers safely and timely and for you to earn the miles and the pay that you deserve so again,[1. 1. 0. 0. 0. 1.],[1. 0. 1. 0. 0. 0.],-0.26941055059432983,-0.01852627657353878,1.3256773948669434,0.5087089538574219
OORklkFql3k[11],while the negotiators were closing the deal in vienna iran's supposedly moderate president chose to go to a rally in tehran and at this rally a frenzied mob burned american and israeli flags and chanted to america death to now this didn't happen four years ago,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],-0.5352591276168823,1.677974820137024,-0.9973616003990173,1.1754577159881592
P0UHzR4CmYg[2],for instance when you're doing e mail triage every morning do you question whether a particular e mail is from a real person or is it an e mail blast that's been personalized to you are you suspicious of the ads that you see are even re targeted or do you stop looking at your direct messages on because all you seem to receive are automated messages your audience is just as sick of being bombarded with automation as you are and in this discussion of automation let's also consider the human error factor,[1. 0. 0. 0. 1. 0.],[1. 0. 1. 1. 1. 0.],-1.3372986316680908,0.6389784812927246,1.992591381072998,0.32790544629096985
Pbu6oAKFCvo[1],doing your research will always pay off even more so with stocks if you're not a very tech savvy person or apple stock great as they may be will end up costing you money similarly for stocks if you don't know the oil market and so on,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.1579640507698059,-0.9422913789749146,1.2473827600479126,0.261001318693161
QBc7X5jj8oA[0],companies one has to remember however that when mark took over at sunrise with its shares trading below cents and bankruptcy looming a sale of the company was always on the table as sort of an strategy if he could accomplish what many thought was a near impossible task,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.5380054116249084,-0.05058479309082031,1.5505112409591675,-0.06243932619690895
R9xTBw3MCWI[4],possession so for most of you especially if you've taken the health three unit health class which isn't required to transfer to a and even to transfer to a you have a lot of options in that area e but if you've taken it again this chapter will be just a good reminder at this point,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],-0.6258191466331482,-1.2663298845291138,2.323730945587158,-0.3866922855377197
