id,input_sentence,label,prediction,Original_Loss,T_Masked_Loss,V_Masked_Loss,A_Masked_Loss
213327[9],there if you're looking for comedy then {lg} rent or buy a comedy and if you're looking for something that's going to scare you then i would definitely just rent or buy a horror movie because this movie just didn't do it for me the acting,[0. 1. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.28472036123275757,-0.4269148111343384,1.8695180416107178,0.5396011471748352
221137[4],basically uhh the plot of the movie is this umm uhh named jane eats umm these these stutter umm uhh treats that are that have in them and she doesn't know that she does it and it just follows her day and her hilarious supposed to be hilarious misadventures and mishaps but umm,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.48070254921913147,-1.2791895866394043,1.6545205116271973,0.49159207940101624
222247[8],and once there robert redford finds that the prison is hopelessly corrupt and some of the inmates are being murdered and uhh james character the warden uhh is running the prison uhh like a despot and uhh there's just a whole bunch of bad things going on inside the prison that shouldn't be happening uhh,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],1.4857090711593628,0.4509192109107971,0.6449743509292603,0.7023703455924988
22373[3],umm i don't think is one of the best movies uhh ever it's about umm is about uhh two guys who go to africa because they've been called upon because uhh a village over there in east africa this is set in has a problem because there's two man eating lion lions stutter who are uhh killing a lot of the people there so,[0. 1. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.6894925236701965,0.07143202424049377,1.7590047121047974,0.03553534671664238
224631[9],umm basically this is what it says on the back here and uhh i was trying to think of a way to describe this movie because it's just so complex and the way they put it on the back just umm it's the right way to say it umm,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.47593724727630615,0.5160379409790039,1.3464117050170898,-0.07238223403692245
22689[0],hi this is jack and i'm reviewing the new movie out umm the good shepherd umm starring matt damon angelina william hurt alec baldwin robert de niro so i mean obviously you can tell it's got an all star cast but,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.5509032011032104,-1.242069959640503,1.1567522287368774,-0.14104613661766052
22689[8],family i mean i understand that's kind of an important part of a movie but it made up about a third of the movie and i really wanted to sleep through all of it stutter the movie,[0. 0. 1. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],1.1127004623413086,0.5947854518890381,0.6680840849876404,-0.07913485169410706
234046[19],was okay there's a big sort of uhh conspiracy to unleash a bunch of demons from hell and umm keanu reeves is trying to stop this and umm rachel weiss plays a cop who sort of reluctantly agrees to help him basically reluctantly because she doesn't really believe him and he has an assistant who uhh the assistant has some pretty funny parts,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],0.3107083737850189,0.5743469595909119,1.341059684753418,0.9307215809822083
237363[7],i obviously did not do enough research before i saw the movie which you are a good person if you're watching this video because you're trying to do some research before you go out there and spend the umm looks like six fifty on the movie,[0. 1. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],-0.115150585770607,-0.10378137975931168,1.835098385810852,0.9441081285476685
238063[8],presented it is an epic tale it's a good story it's a great history about people umm animation of the the stutter new age uhh type deal was terrible and like i said she didn't fit the character john malkovich,[1. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],-0.46624207496643066,-0.06161912903189659,1.2613277435302734,0.22072157263755798
24351[8],uhh but during this one party of the us uhh secretary of treasury played by christopher walken uhh the guys owen wilson's character actually finds himself falling for uhh the secretary's daughter and they invite them to go home with them to their estate over the weekend and he actually uhh pleads vince vaughns character to come with him and join him uhh over the weekend at this big estate and,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.05011257901787758,-0.5624909996986389,1.2078744173049927,0.699520468711853
24504[1],this is not a very good movie at all but if you like the video game tomb raider it's based on that and that was one of my very favorite favorite video games ever and so of course i had to get the movie umm,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.3462177813053131,-0.4933713376522064,1.5993504524230957,-0.1674165278673172
254427[0],what's up guys i am going to review a movie that i think and actually many people agree with me uhh critics and fans alike that is one of or maybe the best war movie umm ever made and it's called saving private ryan it stars tom hank's of course umm matt damon and a cast of others including vin diesel if you're a fan of his and it's about umm you know a setting in world war two and a mother who has lost three of her four sons in the war so there is one mission to go and find the fourth son whose name is private ryan umm the movie goes through that it goes through the realities of war and world war two what happened there and what happened to them umm it's seen through the eyes of these soldiers you know they question their orders they don't understand why they have to risk their life umm ryan questions his orders he just wants to stay and fight for his country umm and really just goes through their struggles of your your stutter everyday you know american soldier in world war two and it's poignant and it's beautiful and you know it won five academy awards including best director steven spielberg of course you know it's hailed by everybody time magazine usa today new york times entertainment weekly umm it won best picture award at the the stutter toronto broadcast film critic special it,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.5733727216720581,-1.0559089183807373,2.198472261428833,0.090395987033844
257277[16],seeing it's kind of one of those movies where uhh it's stretched out to ninety minutes just to be a full length movie but it would have been perfectly fine just showing the the stutter choreographed uhh dance scenes like a ten minute short or like something on tv or even just like put someone put up a clip on of just people dancing it's it's stutter,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 1. 1. 0.],0.25874605774879456,1.010183572769165,0.09095749258995056,0.36695730686187744
257534[6],umm after watching it i just felt a little bit sick a little bit disgusted like why did i just waste my time watching that umm so i think most people would get that feeling after seeing this,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.6663604974746704,1.6996339559555054,0.4654379189014435,0.6525154113769531
267466[10],umm so he leaves and in his new city he ends up being there and he meets this guy who finds out he's a film director and says well can you film my daughter's wedding and franco says sure i'll do that and,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7666947841644287,-0.020616304129362106,1.8843237161636353,0.010408628731966019
267694[5],uhh it's like one of the most stupid comedies like you don't really laugh that much but but stutter you laugh at some parts but as soon as it ends you're like i just wasted like ninety minutes of my life and like like stutter ten dollars,[0. 1. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.9693313241004944,1.646769642829895,-0.683718204498291,0.97933030128479
272838[16],commit it's a like for profit prison where they have this pay creation that's these death races and they have convicts racing in like cars with all kinds of crazy stuff like missiles and and machine guns and they kill each other and if you win it's five races you get your freedom so,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.3217052221298218,1.0965200662612915,0.7462749481201172,1.2695257663726807
273250[26],of it so it's he has to figure out what's going on and why this is happening and is person number two involved with this and is he a good guy or a bad guy is the people is coming to help him investigate and are they good or bad is there other interests in here,[1. 0. 1. 1. 1. 0.],[1. 0. 0. 0. 0. 0.],-0.28386178612709045,-1.1012067794799805,2.4867005348205566,0.07990933209657669
275267[8],bad it has tom in it uhh that's not a reflection on him cause he's actually a good actor it's got toby keith who he's a country music singer and if you're listening to country music that's fine but he really shouldn't be acting and it's also got uhh ted nugent,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.7169151306152344,0.7609896659851074,0.9471036195755005,0.43263399600982666
283935[3],i would've i watched this movie once four years ago for something didn't really like it it's stutter suspenseful but meaningless at the same time and it has a confusing plot so if you're looking for a good watch like a classic watch like you're going to watch an old movie umm and you're you're stutter looking for an action or a suspense movie don't get deja vu you'll get like shanghai knights just,[0. 0. 1. 0. 1. 1.],[0. 1. 1. 1. 1. 0.],0.369697630405426,1.5400406122207642,0.17213796079158783,0.414284348487854
2BuFtglEcaY[7],that but you know i was wondering was i was i like a proud mama and i thought no that would insinuate that i had a hand in shaping this amazing organization and event and i'm really much to new at to claim that so i settled instead on auntie as in auntie dorinda is so proud to be part of this organization and event and the deep roots and branches we build,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-1.015698790550232,-0.5117529034614563,2.5381557941436768,-0.41992685198783875
35694[9],special features not a whole lot but it has like how they created you know some of the umm some of the character you know stuff and everything like that and how they destroyed a lot of the buildings and stuff like that but i mean the movie kind of just isn't that great so i mean you probably don't wanna pick this up because umm the movie's not that great so you won't be that interested in the special features so umm i'd skip over this one and uhh look for another one so that's it,[1. 0. 1. 0. 1. 0.],[0. 1. 0. 1. 1. 0.],0.7840595245361328,0.7769182324409485,1.290283203125,-1.1981868743896484
3HyAaqre_Fk[1],issues there are one or two dissenters here and there but generally whether it's the economy the environment or politics people seem to agree that right now we are in a big crisis and which is self evident of course but also at this time it has really brought home to everyone that everything is interconnected there,[0. 0. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 1.],0.5474961400032043,-0.8015908598899841,2.2873525619506836,-0.6097244024276733
3UOqbf_B_Yc[2],marketing has a big influence on us because they are pushing every product out there we have to have in the newest and most fast form possible and we buy into that but the bottom line you need to save for your retirement if you want to have,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.3140941262245178,-1.4655202627182007,1.8616228103637695,0.09034642577171326
41381[8],though it it stutter is a thriller umm he wants this woman the woman is you know not interested in the guy so he finds a uhh i won't tell the story but he gets possession of this girl and then tries to take care and win her heart over but uhh the story's uhh related to that watch this,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],-0.12503664195537567,-0.8948642611503601,2.5873634815216064,-0.1646721512079239
46615[1],postmortem starring uhh charlie sheen umm i guess now he's trying to take himself seriously since the box says charles sheen but uhh this is not a movie i would pick if i was charles sheen to launch my serious movie career uhh,[0. 1. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],1.0568927526474,1.515808343887329,0.5245819687843323,-0.05809590965509415
53766[6],performances but one of the special things for this whole box set is really when you open it up it has such a beautiful presentation to any fan that shows you uhh a retrospective of the the years has a uhh a live cd over here so you can listen to the live concert in your car has the two disks it also has umm some uhh autographed uhh guitar picks they are not really,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7233748435974121,-1.1569936275482178,1.8883094787597656,-0.9348698258399963
59673[4],wasn't i wasn't too impressed i hardly watched any of it and umm i was kind of let down umm i thought the original previews in two thousand really led me astray and then i umm one on the internet umm today right uhh right as i was watching it and it {lg} seemed a lot different so i don't know maybe there's another park out there but this park is sure not umm a horror movie so uhh don't rent it if you're looking for,[1. 1. 0. 1. 0. 0.],[0. 1. 1. 1. 1. 0.],0.126312255859375,1.2221380472183228,1.0972543954849243,-0.6396251916885376
5vwXp27bCLw[12],the second issue that brings up and i think one that needs to be looked at very very carefully is he talks about creating a new lending fund that is going to ensure that more money will make its way to households to buy automobiles to fund college education and also to entrepreneurs it's,[0. 0. 1. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],1.4451850652694702,-0.21127913892269135,0.8429057598114014,0.04245838150382042
63951[10],indians then like twenty years later the vikings come back to to stutter take over the land and the kid has is now a grown up and he's part of the indian culture and he's going to stop the vikings from taking over the americas and ruling them and killing them all cause they're very savage people and they're very big,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],1.1104320287704468,0.8459129333496094,-0.5531840920448303,0.6546854972839355
67uKYi7mslE[18],so well so we file the insurance do the paperwork and when it comes to what the portion is whether they have insurance or not i mean depending on what they need sometimes i can it can be more than what you want to write a check for out of your checking account this week,[1. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.18470272421836853,-1.5137521028518677,1.5302482843399048,0.08455857634544373
6EDoVEm16fU[2],they've at first they'd asked me if i would consider not coming back to uni and to stay with them but i've obviously made the decision to get my degree and it's in the back of my mind that i could go back there but i'm gonna see what's out there for the minute as well,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],1.023271918296814,-0.7182196378707886,2.125436544418335,-0.53153395652771
7deoh0NoMs4[1],mark pearson managing director of operations consulting services commented believe that being positioned in the leaders quadrant of this gartner report is a testament to the quality and breadth of services delivers to clients to help them create dynamic operations capable of responding to volatility in the business he said,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.43481186032295227,-1.7919352054595947,1.734010100364685,-0.05800306797027588
7npCA0zoQ8Q[0],i think the university of manchester has a lot to offer a prospective student there's an awful lot of support like i mentioned earlier the speed course was really good at introducing the and on the whole the training that you're offered and support in that way is really good all kinds,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.5537810921669006,-0.6914026141166687,2.344548463821411,-0.8579814434051514
8VhVf0TbjDA[0],award as the west sub area advisory managing partner of ernst young leadership has resulted in her sub area gaining the number one rankings for sales performance revenue growth and profitability within ernst young and in her personally being voted in by her colleagues for her exemplary and strategic leadership,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.0161644220352173,-1.7109754085540771,1.3753100633621216,0.18146628141403198
8wQhzezNcUY[1],stewart let me give you an example my princess foundation recently announced a fund raising campaign in the german city of and in yet in four weeks we were able to collect more than half million euro for poor families for women and their families in southern india and,[1. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],-0.050083186477422714,-1.3052326440811157,1.7405202388763428,-0.1118093878030777
92291[1],anyways ice cube plays this guy named nick persons who has just married the woman of his dreams suzanne and umm he wants to settle down so he buys a quiet suburban house to escape you know the hustle and bustle of you know the city life and,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.7750142216682434,-1.2680531740188599,1.400884747505188,-0.010610243305563927
9Lr4i7bIB6w[6],in this section you will find how nasa is working to weave into the fabric of its culture and how we are seeking to utilize to maximize the individual potentials of our workforce,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.15125693380832672,-1.3072532415390015,1.1087449789047241,0.41516247391700745
9PzZSheh10U[26],a question that i'm asked very frequently is what is the difference between customer experience customer service and customer let's start off by explaining what customer experience is customer experience is a collection of events that your customers experience or goes through when doing business with you from beginning to end,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.1036045253276825,-1.198882818222046,1.9844285249710083,0.2571529448032379
A1lFJXUpxZo[4],initiative we have some strong institutional partners and we also want to make sure that we involve grassroots community based organizations and individuals parents residents of the community and young people that are growing up in the community in the decision making processes and the designing key elements of our pipeline of and i,[0. 1. 0. 1. 0. 1.],[1. 1. 0. 0. 0. 0.],0.7797523736953735,-1.378902554512024,1.071772813796997,0.49764999747276306
BJS5KCSowgU[2],can go into sometimes you can't sleep and it's o'clock at night and you think know got some energy to burn i'll start doing some and you do and you get through them quite quick i would definitely,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.06250060349702835,-1.0846422910690308,1.4429908990859985,0.14170591533184052
CO6n-skQJss[3],enlightening i have applied it to behaviors tho the best example i could give you is adam in the garden because more often than not when you catch someone doing wrong the first thing they try to do is hide the second thing is too use the proverbial fig leaf and try to cover it up and when all else fails they blame someone else i think it's pretty scary how ritualistic we all really are,[1. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],-0.49621766805648804,-1.3022948503494263,2.1176159381866455,0.18653208017349243
DR65no1jCbg[1],advertising in my village i joined this program because i used to be a university student but i gave up my studies because i got married hence this program allowed me to get back in the technology field and improve myself and open new horizons for me despite the fact that i am married and have kids now i have the opportunity,[0. 1. 1. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],-0.06058571860194206,-1.0182504653930664,1.834362268447876,0.12413844466209412
EO_5o9Gup6g[1],to explain why the last one didn't work adherents to the keynesian economic philosophy are claiming that they actually did work it just looks like they didn't because we don't realize how much worse off we would be right now without trillions of dollars of public spending,[1. 0. 1. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],1.779982566833496,1.12140953540802,0.7202109694480896,0.5306912660598755
EO_5o9Gup6g[15],second of all businesses are reluctant to hire and invest not because they are looking for temporary credits but because of future uncertainty they simply don't know what the government is going to do next and how future government policies will affect decisions they make now,[0. 1. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.5775551199913025,-1.1239584684371948,2.368163824081421,0.03694132715463638
GAVpYuhMZAw[1],rental income if you're struggling with a borrowing capacity then maybe going with the lender who takes all that rental income into account might mean that you can borrow more money i do suggest that you always go and speak to your mortgage broker about this because he will have access to all the lenders they know all the criteria and they can help you out in the coming,[1. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],1.1451107263565063,-0.8679448366165161,1.2702252864837646,0.022294625639915466
GmpDbIstUdc[2],depend on i'm always on time i'm then it comes to tell me something about your weaknesses an example might be well you know i'm the kind of person that once i get started on a task i have difficulty getting off that task and getting on to something else you always want to have with the weakness what you've done to compensate for that,[1. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.19452442228794098,-1.6635936498641968,2.336449146270752,-0.2168065905570984
HJTxq72GuMs[1],in the more medium term i think how to change cultural values and traditions become s a much more longer term issue but having role models having girls understand that their self esteem should not just be measured by that fact that they're married and having children needs to be changed and i think,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.5161318778991699,-1.0315555334091187,1.8310632705688477,-0.0611935630440712
HbaycY0VuZk[1],business the link below is to the page on my website that talks about the variety of things that i utilize online to make money and direct marketing is a big component of that and i teach my team exactly how to do that and that is totally free for those of you who are on my team so i hope,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.6441214680671692,-1.4427804946899414,1.6957170963287354,-0.033686596900224686
IHp8hd1jm6k[22],leaders we actually pull some of those out and say we're having you listen to this not actually what he's talking about earnings but how he tells the story about earnings and they're in awe wow that is that is so compelling and what they see is a great communicator and a great storyteller stands above all the rest but we also show them video that's a very,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.0861445665359497,-1.3020095825195312,1.8482046127319336,-0.06605101376771927
Iemw8vqt-54[2],side so this whole experience has made american very rich and we respect the fact that muslims and jews and christians and hindus and buddhists and everyone else has equal rights under the law in the united states and we see it through the way our american citizens live out their lives when you,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-1.474671721458435,-0.9884579181671143,1.0637489557266235,0.7928721904754639
KB5hSnV1emg[4],when you're deciding to do a paid app or a paid game make sure that the quality is extremely high because people are going to expect this for this type of an app if you're just testing,[0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.0763714537024498,-1.330872654914856,2.0809009075164795,-0.3298606872558594
Kyz32PTyP4I[2],been and the evidence is this that even despite a big downturn in the energy sector where unfortunately two thousand jobs in saskatchewan had been lost our economy actually created net new jobs because of the diversity of our economy because of the strength in agriculture because of the strength in manufacturing and tech and in mining,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.12562064826488495,-0.9109646677970886,2.727661609649658,-0.5873255729675293
LJGL2sGvSS0[10],thing to be successful as an entrepreneur you first of all you need to be passionate you need to be willing to implement you need to be willing to take that step forward i also think you need to be very teachable and be willing to get advice from people when you need it when,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.5637160539627075,-1.4797106981277466,1.4406784772872925,0.5195133090019226
MHyW857u_X8[2],business you can't constantly teach and speak about something without it having a dramatic effect on how you live your life how you do your business and etc because you can't continuously teach something and live a completely different way or do it a completely different way without being consider a fraud or a fake so,[1. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 0.],0.7857536673545837,0.5197188258171082,1.259494662284851,1.18033766746521
MtIklGnIMGo[0],that's a problem so then you have people that follow them that think well my leaders want peace they say they want peace i want peace so if they think it's okay to build more settlements that will bring peace they're going to follow those people but we're not going to get peace and i'm concerned,[0. 1. 1. 0. 1. 1.],[0. 1. 1. 0. 1. 1.],1.667486548423767,0.4945641756057739,0.5343532562255859,0.3223850131034851
NoOt0oU843M[4],again we know that equipment is very important to you and having that safe reliable equipment is a key to your success delivering to our customers safely and timely and for you to earn the miles and the pay that you deserve so again,[1. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.02895951084792614,-0.9858453869819641,1.5970348119735718,0.17959685623645782
OORklkFql3k[11],while the negotiators were closing the deal in vienna iran's supposedly moderate president chose to go to a rally in tehran and at this rally a frenzied mob burned american and israeli flags and chanted to america death to now this didn't happen four years ago,[0. 1. 1. 0. 1. 0.],[0. 1. 1. 0. 1. 0.],0.2530188262462616,2.2244274616241455,-0.41719189286231995,1.20465886592865
P0UHzR4CmYg[2],for instance when you're doing e mail triage every morning do you question whether a particular e mail is from a real person or is it an e mail blast that's been personalized to you are you suspicious of the ads that you see are even re targeted or do you stop looking at your direct messages on because all you seem to receive are automated messages your audience is just as sick of being bombarded with automation as you are and in this discussion of automation let's also consider the human error factor,[1. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],-0.5291160345077515,-0.4086751341819763,2.7327325344085693,-0.013758620247244835
Pbu6oAKFCvo[1],doing your research will always pay off even more so with stocks if you're not a very tech savvy person or apple stock great as they may be will end up costing you money similarly for stocks if you don't know the oil market and so on,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.0969628244638443,-1.6276280879974365,2.352545738220215,-0.11879121512174606
QBc7X5jj8oA[0],companies one has to remember however that when mark took over at sunrise with its shares trading below cents and bankruptcy looming a sale of the company was always on the table as sort of an strategy if he could accomplish what many thought was a near impossible task,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.02553549036383629,-1.260761022567749,2.27005934715271,-0.1892591267824173
R9xTBw3MCWI[4],possession so for most of you especially if you've taken the health three unit health class which isn't required to transfer to a and even to transfer to a you have a lot of options in that area e but if you've taken it again this chapter will be just a good reminder at this point,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],-0.27307483553886414,-1.5298620462417603,2.1440470218658447,0.03788675367832184
