id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a,prediction-dynamic
-HeZS2-Prhc[1],market today the august jobs report is out and it was seen overall as solid but not great the report,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.48485222,0.43409132802288086,0.477046071998551,0.6122623151742286,[1. 1. 0. 0. 0. 1.]
-HeZS2-Prhc[2],so a look at the gold and silver exchange traded funds gold shares popped nearly in early trade on the stock market today,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47609273,0.5409149018547875,0.5130095792017149,0.5134166115891129,[1. 0. 0. 0. 0. 0.]
-HeZS2-Prhc[3],industry she pledged to fight unjustified of drugs if,[1. 0. 1. 0. 1. 0.],[0. 0. 1. 0. 0. 0.],0.4814743,0.49695651976771515,0.5736717981819286,0.35124838520439194,[0. 0. 1. 0. 0. 0.]
-MeTTeMJBNc[0],okay what happens at this point after we've taken this brief walk down memory lane is the presentation of the gift now,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4824339,0.5078516170035576,0.5615470966527818,0.42590396219646076,[1. 0. 0. 0. 0. 0.]
-MeTTeMJBNc[1],whatever it is it just needs to be a simple statement and then you present the gift,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4814411,0.7013070746220006,0.6375173432686948,0.58113387521691,[1. 0. 0. 0. 0. 0.]
-MeTTeMJBNc[2],panic a thinking oh my gosh fiftieth wedding anniversary fortieth wedding anniversary i've got to come up with something really good,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47569707,0.33030856110198525,0.8353240294834563,0.6531534821845124,[1. 0. 0. 0. 0. 0.]
-MeTTeMJBNc[3],picture maybe you could find a picture of the couple from their wedding or sometime in their life or maybe even a current picture and have it put in a beautiful frame,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47983125,0.6092314538257904,0.7605713608879271,0.531112936764681,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[0],so get your friends lined up get your business colleagues lined up and have a good time kathy,[1. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47437277,0.5189584261701087,0.5500654508510673,0.5202673343208158,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[1],you can make a conference call but it takes quite a bit of planning well not a lot of planning it's pretty easy to do what has,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48130485,0.47495064746644716,0.6430884283438391,0.5901872854958635,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[2],doing it's pretty pretty easy to do but you got to set up those numbers ahead of time you,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48021802,0.42432734954396734,0.5302361868835006,0.5465847823509576,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[3],time you can use it for personal use family friends internationally as long as they can call the states you've got a free conference call that can take place,[1. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.47740105,0.5399754293750714,0.508232031010911,0.47154166981028944,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[0],i mentioned a word in the last clip called and i want to talk about that briefly what you don't,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47726738,0.5895576229519967,0.6137492772799962,0.4335467686380902,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[1],monotone now the big problem with being monotone obviously you'll put your audience to sleep a,[0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48439848,0.48898164659461063,0.5758554373058186,0.6690653201183131,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[2],monotone what monotone is is it means that you use only one pitch in your voice so that everything sounds exactly the same,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48500755,0.5976988151235547,0.5139330240324704,0.42063909722339843,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[3],three pitches two pitches always better than one which will leave you monotone now the big problem,[1. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.48362872,0.5111924184230818,0.4854878351225881,0.6409183587055768,[1. 0. 1. 0. 0. 0.]
-cEhr0cQcDM[0],information and i think that feeling of empowerment is much more valuable than the feeling you get on television not,[1. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48275214,0.5630226579249586,0.6089633786497675,0.5888488720681547,[1. 0. 0. 0. 0. 0.]
-cEhr0cQcDM[1],night before well they're not necessarily going to remember all that but they'll see that ad it gets triggered and they click on it they have,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.48062518,0.6623739067721872,0.4417811134670155,0.42565997601095057,[0. 1. 0. 0. 0. 0.]
-ri04Z7vwnc[0],going to get married or are already married i think finances,[0. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.47458366,0.5124390363095597,0.7130647335869772,0.2923709433793765,[0. 0. 1. 0. 0. 0.]
-ri04Z7vwnc[1],married i think finances for some reason has been a very delicate issue between couples most people,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.47980195,0.46462189090216816,0.5018507553146886,0.4209754443286223,[0. 1. 0. 0. 0. 0.]
-ri04Z7vwnc[2],couples most people think it'll sort itself out we'll discuss it later it's not something too important yet it,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.47338882,0.6616494335581736,0.6144761960745782,0.664263938053438,[0. 1. 1. 0. 0. 0.]
-ri04Z7vwnc[3],spouse so i think it's important to discuss finances i think,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.48087054,0.5124839758162982,0.5872460762425982,0.3979387971293207,[1. 1. 0. 0. 0. 0.]
-ri04Z7vwnc[4],finances i think first it's important for individuals who are in a relationship or in a marriage to acknowledged to themselves what really are their financial goals what do they really,[1. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1.],0.48563838,0.5604985262411202,0.6053526762991788,0.6569245053220891,[0. 0. 0. 0. 0. 1.]
-ri04Z7vwnc[5],financial goals what do they really want you know maybe a fancy car maybe a bigger house maybe a trip abroad what do they,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 1. 0. 1.],0.47301534,0.5490341154839524,0.622055157980634,0.6856302360565575,[1. 0. 0. 1. 0. 1.]
-rxZxtG0xmY[0],i am a mother of two children who have finished their studies have done their masters but are now unemployed i,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],0.48350903,0.6299043070637902,0.44665475299595037,0.4465538798977001,[0. 1. 0. 0. 0. 1.]
-rxZxtG0xmY[1],leave greece because of the financial recession many graduates leave the country to make a better future i will try,[0. 1. 1. 0. 0. 1.],[0. 1. 0. 0. 0. 0.],0.4859518,0.6040937900604593,0.30815098932058943,0.37077488632916733,[0. 1. 0. 0. 0. 0.]
-s9qJ7ATP7w[0],they have doubt they have fear they lose in a ferrari race or they lose in a race and then they just give up but,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.48119178,0.3472993598387418,0.06368293387160995,0.6568087943424029,[0. 1. 1. 0. 1. 1.]
-s9qJ7ATP7w[1],up but the hardest thing in life to learn is to lose easy,[1. 1. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.48729715,0.4175084217492099,0.7103204466829502,0.44037740410154236,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[2],lose easy you win you're happy you get a high five your friends are happy it's your,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4757919,0.5636764471390235,0.8205281445196628,0.379045727008313,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[3],happy it's your ability to take a loss get up the next day dust yourself off and keep going i have lost,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4781552,0.533611539276348,0.6408131174548107,0.47617005895639936,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[4],and keep going i have lost at everything you can imagine seriously i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47263876,0.4284643787654785,0.7097755090116107,0.5699143292227579,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[5],seriously i have been beat up and put down and everything that can go wrong has gone wrong for me but i,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.47819865,0.578257024757789,0.4618934846735086,0.47474861924389844,[1. 1. 0. 0. 0. 0.]
-s9qJ7ATP7w[6],for me but i just kept going i used,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.47886607,0.44581126924885783,0.5204356560960056,0.3639130481644066,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[7],going i used to work for warren avis the guy who started avis rent a car and he said to me one day robert what's the purpose of business and i said oh,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47922793,0.5546607482881298,0.5587201548946485,0.40216450359758754,[1. 0. 1. 0. 0. 0.]
-s9qJ7ATP7w[8],of business and i said oh make a profit and all these other things and he said no,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 1. 1. 1.],0.48990485,0.5546121184014937,0.5800035707321253,0.535342186544884,[0. 1. 1. 1. 1. 1.]
-s9qJ7ATP7w[9],these other things and he said no the purpose of business is to create a customer because everything else takes care of itself it,[1. 1. 0. 1. 1. 0.],[1. 0. 0. 0. 0. 0.],0.4792774,0.4925003041729506,0.5767318484515112,0.5999712685711118,[1. 0. 0. 0. 0. 0.]
-yRb-Jum7EQ[0],vacuum it comes with the assistance and agitation of states and regimes yesterday iran announced that it will finance the families of the terrorists and murderers this shows that iran even after the nuclear agreement is continuing to aid terrorism including palestinian terrorism hezbollah terrorism and its assistance to hamas this,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.48598692,0.581361855981476,0.4435098712816691,0.20976489807733467,[0. 1. 1. 0. 1. 1.]
-yRb-Jum7EQ[1],second the terrorism by those wielding knives the palestinian children also does not exist in a vacuum it comes,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.48666218,0.7070041899036748,0.1418039503631527,0.4232503699209963,[0. 1. 1. 0. 1. 0.]
-yRb-Jum7EQ[2],a vacuum it comes from the palestinian education system which is controlled by the palestinian authority yesterday gelman,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1.],0.48851693,0.5513437013276048,0.23014716183366574,0.6071039920672925,[0. 1. 1. 0. 1. 1.]
-yRb-Jum7EQ[3],authority yesterday gelman lost his life in another terrorist attack not by the students of terrorism but by those who teach terrorism a palestinian teacher therefore the world,[0. 1. 1. 0. 1. 0.],[0. 0. 1. 0. 1. 0.],0.4790654,0.6684184971412781,0.5367225172047337,0.24991214280105256,[0. 0. 1. 0. 1. 0.]
-yRb-Jum7EQ[4],teacher therefore the world needs to stand with israel against this incitement which is the number one cause of terrorism,[1. 1. 1. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],0.47217643,0.49364263419065185,0.652939715471835,0.47792407727614966,[0. 0. 1. 0. 1. 0.]
0Fqav67TDEw[0],better so a very good way of helping yourself to remember your dreams better on a consistent basis is to keep a dream journal so,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47910935,0.4753188793663933,0.6669125431608034,0.5789871632410161,[1. 0. 0. 0. 0. 0.]
0JaYazphxfM[0],onions however i feel it tastes better without onions because onions release water which makes the sticky keep,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4835063,0.6625825832709664,0.5181392129696071,0.374643744139389,[1. 0. 0. 0. 0. 0.]
0JaYazphxfM[1],sticky keep asking me questions like this and i will try to solve any kitchen problems you might face,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47516206,0.5847529498478632,0.5479867524254177,0.5871765751089746,[1. 0. 0. 0. 0. 0.]
0K7dCp80n9c[0],you crazy so it helps keep your resin doing what it's supposed to do it's really,[0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0.],0.47919413,0.6340098358070634,0.49258958057248176,0.5603390454883496,[0. 0. 1. 0. 0. 0.]
0K7dCp80n9c[1],supposed to do it's really designed for well water because that's the kind of water that typically will have an iron problem so,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.47392854,0.34186468976500217,0.5771232945492455,0.4716691328066418,[0. 0. 0. 0. 0. 0.]
0K7dCp80n9c[2],rust out is a water softener resin cleaner specifically designed for well water or water that is iron bearing,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.4775932,0.6238390732385489,0.5045802144531129,0.506955080461666,[1. 0. 0. 0. 0. 0.]
0K7dCp80n9c[3],it it's commonly the culprit behind those nasty iron stains in your toilet bowls or in your tub or even in your laundry sometimes and,[1. 0. 0. 0. 0. 1.],[0. 1. 1. 1. 1. 1.],0.47876638,0.5373708902329877,0.41126056850721876,0.6568616379993933,[0. 1. 1. 0. 1. 1.]
0K7dCp80n9c[4],sometimes and if your softener is working properly and you have low levels of iron your softener should be able to handle it,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1.],0.48868257,0.6599257742429621,0.5612548886291492,0.5297305023534828,[0. 0. 0. 0. 0. 1.]
0K7dCp80n9c[5],but what happens is the softener resin does not want to fully let go of all of the iron that it captures and the resin becomes fouled now,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.48713228,0.470388745940897,0.5340797021252117,0.4479477737761812,[0. 0. 0. 0. 0. 0.]
0K7dCp80n9c[6],fouled now if you catch it early enough you can fix that problem so,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.48390472,0.4604810579443803,0.45939397847141694,0.6048807938250524,[1. 0. 1. 0. 0. 0.]
0K7dCp80n9c[7],problem so do it right away don't wait until the problem arises use rust out layer,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47061488,0.5140542387602742,0.5767091746670812,0.6407529451254343,[1. 0. 1. 0. 0. 0.]
0PlQc98SccA[0],joe echevarria of deloitte recently stated that white house discussions over the fiscal cliff are encouraging,[1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.473165,0.5412099433192914,0.6476367055875295,0.6187670583235688,[0. 0. 0. 0. 0. 0.]
0PlQc98SccA[1],cliff he also said that the president is getting a better sense of what steps need to be taken to prevent the crisis from erupting,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.48158053,0.3751919186474015,0.6230476565769306,0.431424369055666,[0. 1. 0. 0. 0. 0.]
0PlQc98SccA[2],echevarria was one of fourteen of large organizations who met with the president earlier this week he,[1. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.47330812,0.3840563245176497,0.6016518193737537,0.45112685788104945,[0. 0. 1. 0. 0. 0.]
0YiAKqU36KE[0],the filth that you see in india with this throw away culture is a result of the fact that there is no industrially organized system to pick it up,[1. 0. 0. 0. 1. 0.],[1. 1. 0. 0. 1. 0.],0.47796,0.33229431296084094,0.5399439875654446,0.48303476295031433,[1. 1. 0. 0. 1. 0.]
0YiAKqU36KE[1],so every nook and corner every the is the ultimate commons becomes a place to throw your garbage into,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47865966,0.5076023841113654,0.5239847185638546,0.3873642686342409,[1. 0. 1. 0. 0. 0.]
0YiAKqU36KE[2],about years ago i fought a case in the supreme court of india because toxic waste ships were being sent from the united states,[1. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.4706571,0.41587713528781567,0.6047377483056748,0.4905011563399301,[0. 1. 1. 0. 1. 1.]
0YiAKqU36KE[3],and this information had been brought to me so i filed a case and,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 0.],0.48720366,0.49022993963646866,0.5234639930811974,0.7777835226949033,[1. 0. 0. 1. 0. 0.]
0YiAKqU36KE[4],case and when the judge asked so are you suggesting dr shiva,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47501063,0.4936134134351492,0.574629884607927,0.5547133439472303,[1. 0. 0. 0. 0. 0.]
0YiAKqU36KE[5],suggesting dr shiva that we are being treated like a waste dump i,[0. 1. 1. 0. 1. 0.],[0. 1. 0. 0. 0. 0.],0.4770586,0.3844121753819669,0.5049866108859409,0.6236532335175368,[0. 1. 0. 0. 0. 0.]
0YiAKqU36KE[6],dump i said yes we are,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47293785,0.4951587127854156,0.4558977748822604,0.45656468497820507,[1. 0. 1. 0. 0. 0.]
0YiAKqU36KE[7],and it led to a huge series of investigations and a new alertness and what's,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.49140194,0.46787380871891926,0.537285416020715,0.6467758132487917,[1. 0. 0. 0. 0. 0.]
0YiAKqU36KE[8],new alertness and what's basically happening is in countries like the us the waste isn't thrown by every consumer everywhere,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 1.],0.47880837,0.5616230467121486,0.29009488160868296,0.7218609374206075,[0. 1. 0. 0. 1. 1.]
0bxhZ-LIfZY[0],i think what will hold us back will be our weakness in implementation our deadlocked democracy if not educated will turn back on us which is something we need to clearly focus on education,[1. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.49312398,0.4819052124663804,0.41558950921818116,0.4190535257589732,[0. 1. 1. 0. 1. 1.]
0bxhZ-LIfZY[1],on education health care all these critical if not dealt with and kept to the last will turn india into less of a superpower than it can be,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.4837468,0.5938316622503861,0.47205867541074487,0.6558033329073404,[1. 0. 0. 0. 0. 1.]
0eTibWQdO5M[0],sense something else for you to consider is if you have to go to great lengths to work in this funny story or joke or antidote don't do it,[1. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.4768424,0.45686934737394835,0.588220310413333,0.5161664636784543,[1. 0. 0. 0. 0. 0.]
0uftSGdwo0Q[0],setting up an informational interview is one of those things that a lot of companies and individuals are using right now,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.47676888,0.7021658625501004,0.532281378267401,0.426993254427119,[1. 1. 0. 0. 0. 1.]
0uftSGdwo0Q[1],organization informational interviews work well for the candidates and for the company make sure,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.4808739,0.4483328315214366,0.5769562810465378,0.5018551715994599,[1. 1. 0. 0. 0. 1.]
0uftSGdwo0Q[2],informational interview a couple of things to remember one it could be in a group format the other is it could be in a one on one the real,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.48230124,0.6363043452522947,0.5312342702486559,0.5178316047257503,[1. 0. 0. 0. 0. 1.]
0uftSGdwo0Q[3],company you could have it on a cd where you could actually just give it to that individual and have them take a look at it,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 1.],0.48471937,0.5056738520336512,0.6590621181174654,0.5548730066223941,[1. 1. 0. 1. 0. 1.]
100178[0],hi there today we're going,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48012474,0.5169642355585863,0.6593392948787123,0.4396335126096483,[1. 0. 0. 0. 0. 0.]
100178[1],hi there today we're going to be reviewing cheaper by the dozen which is umm the original version there's a second,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47838572,0.6750418222063131,0.4916585427188996,0.4666914089024317,[1. 0. 0. 0. 0. 0.]
100178[2],uhh the dad's getting hit by the kids or someone's acting up sort of thing not,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.48186737,0.527671463488792,0.30675593480218266,0.4552503645319287,[0. 1. 0. 0. 0. 0.]
100178[3],thing not all that funny and not all that original and i didn't think the acting was all that great either but,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.48473153,0.35036311826773314,0.5964545775317527,0.6966558987963902,[1. 1. 1. 1. 1. 0.]
100178[4],great either but who knows i umm am probably tougher on movies than a lot of people this was pretty,[0. 0. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.48267406,0.5203729500443476,0.36879382267867966,0.5243597518257391,[0. 1. 1. 0. 1. 0.]
100178[5],lot of people this was pretty popular umm and it's a good choice for like i said kids or families umm so,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.4767539,0.4539044357075365,0.5329508748268564,0.8630552009891248,[1. 0. 0. 1. 0. 0.]
100178[6],families umm so if you're looking for something it's sort of lighthearted umm it's,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.476037,0.5006036730993473,0.5767053765842641,0.7001042707590732,[1. 0. 0. 0. 0. 0.]
100178[7],lighthearted umm it's only cheaper by,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.47730628,0.5494118693197434,0.37975064261612723,0.521256729598145,[0. 0. 0. 0. 0. 0.]
100178[8],only cheaper by the dozen is a good place to look but for me,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48453143,0.602257441909264,0.7822406789107763,0.5026496991553021,[1. 0. 0. 0. 0. 0.]
100178[9],place to look but for me it only gets two stars out of five,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.4939062,0.4179288731544637,0.3423175052163061,0.46745731473540447,[0. 1. 0. 0. 1. 0.]
100178[10],version there's a second movie out now but this is uhh steve martin in the first role it tells the story,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],0.4871436,0.5572650103368423,0.45672225899167274,0.6096016016308858,[1. 0. 1. 0. 1. 0.]
100178[11],first role it tells the story of umm a family with twelve kids and his attempts to raise them umm includes,[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.48575646,0.4510407013006511,0.6450856510574566,0.43244739885105077,[0. 0. 1. 0. 0. 0.]
100178[12],them umm includes hillary duff bonnie hunt tom welling and piper umm,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4876322,0.6512027111823045,0.5585055781438207,0.6761951335179988,[1. 0. 0. 0. 0. 0.]
100178[13],umm all names that should be familiar with kids and some adults and so this kind of makes the movie have wide appeal i,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.48569024,0.5022333977617406,0.502112199181784,0.427724743364903,[0. 1. 0. 0. 0. 0.]
100178[14],appeal i didn't really like the movie i thought it was cheesy i think steve,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.48591986,0.3898659397080091,0.565067329362086,0.5947681623125567,[1. 1. 1. 0. 1. 0.]
100178[15],cheesy i think steve done other better things ebert and roper,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4871466,0.54628586564347,0.38438101627632326,0.502026210981226,[0. 1. 1. 0. 1. 0.]
100178[16],better things ebert and roper apparently said two thumbs up here on the cover but for me it's probably two thumbs down umm,[1. 0. 0. 1. 1. 0.],[1. 1. 1. 0. 1. 0.],0.49670222,0.4825185838337178,0.37930871360214113,0.5527763205910113,[1. 1. 1. 0. 1. 0.]
100178[17],umm the humor seemed kind of contrived kind of you know slapstick,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.48267534,0.5756745145387113,0.5567401304091614,0.3436632571832422,[0. 1. 0. 0. 0. 0.]
10219[0],hi i'm doing my video opinion for wolf's rain loss,[0. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.4810267,0.5492730833262591,0.5756794817301814,0.4335578393226404,[1. 0. 1. 0. 0. 0.]
10219[1],this is the third in the series and it contains uhh four episodes episodes eleven twelve thirteen and fourteen,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.4828184,0.5576861292852175,0.3790552776084573,0.3568158309249334,[1. 1. 0. 0. 0. 0.]
10219[2],overall i would give it a five out of five stars because i have the previous two and uhh,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 1. 0.],0.48723805,0.8354650042407881,0.35298976279497263,0.43851364896845546,[1. 1. 0. 0. 0. 0.]
