id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a,prediction-dynamic
-AUZQgSxyPQ[0],the perfect soul mate to the spot therapy brush this gentle ph balanced and containing and fruit oils and bamboo and prickly bear extracts deliver intense healing while smooth granules buff away dead dry skin cells the,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.48299748,0.5063036954351882,0.32537798712185007,0.47050989948647487,[1. 0. 0. 0. 0. 0.]
-HeZS2-Prhc[0],so the major index tracking exchange traded funds were smartly higher at the opening bell on the stock market today the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4837016,0.5360654986983555,0.3091697160752741,0.4367608478624656,[1. 0. 0. 0. 0. 0.]
-HeZS2-Prhc[1],market today the august jobs report is out and it was seen overall as solid but not great the report,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.48485222,0.5659936616167432,0.5231898983500924,0.3876665680339083,[1. 1. 0. 0. 0. 1.]
-HeZS2-Prhc[2],so a look at the gold and silver exchange traded funds gold shares popped nearly in early trade on the stock market today,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47609273,0.4586806077389486,0.4869982845162567,0.4863759739623992,[1. 0. 0. 0. 0. 0.]
-HeZS2-Prhc[3],industry she pledged to fight unjustified of drugs if,[1. 0. 1. 0. 1. 0.],[0. 0. 1. 0. 0. 0.],0.4814743,0.5029343122264819,0.4264826712013334,0.6486395153302819,[0. 0. 1. 0. 0. 0.]
-MeTTeMJBNc[0],okay what happens at this point after we've taken this brief walk down memory lane is the presentation of the gift now,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4824339,0.4920872050731633,0.4386317218187398,0.5739955540077349,[1. 0. 0. 0. 0. 0.]
-MeTTeMJBNc[1],whatever it is it just needs to be a simple statement and then you present the gift,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4814411,0.29853108201565726,0.3626412373817769,0.4187415486129134,[1. 0. 0. 0. 0. 0.]
-MeTTeMJBNc[2],panic a thinking oh my gosh fiftieth wedding anniversary fortieth wedding anniversary i've got to come up with something really good,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47569707,0.6693185215175186,0.16469857750453998,0.3466254568862651,[1. 0. 0. 0. 0. 0.]
-MeTTeMJBNc[3],picture maybe you could find a picture of the couple from their wedding or sometime in their life or maybe even a current picture and have it put in a beautiful frame,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47983125,0.390544579838041,0.23955439181037533,0.468739092225313,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[0],so get your friends lined up get your business colleagues lined up and have a good time kathy,[1. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47437277,0.4805516705660847,0.4498999661234959,0.4794971248543245,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[1],you can make a conference call but it takes quite a bit of planning well not a lot of planning it's pretty easy to do what has,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48130485,0.5249367138199414,0.35706699547167187,0.4096854680752434,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[2],doing it's pretty pretty easy to do but you got to set up those numbers ahead of time you,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48021802,0.5755151969839135,0.46988177219793686,0.4532726879105429,[1. 0. 0. 0. 0. 0.]
-RfYyzHpjk4[3],time you can use it for personal use family friends internationally as long as they can call the states you've got a free conference call that can take place,[1. 0. 1. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.47740105,0.4596894474468921,0.4918099491885121,0.5282742151168911,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[0],i mentioned a word in the last clip called and i want to talk about that briefly what you don't,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47726738,0.4100878358255374,0.3862974204396086,0.5662689316662187,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[1],monotone now the big problem with being monotone obviously you'll put your audience to sleep a,[0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48439848,0.5110656890900397,0.42437628888448703,0.33085328649743984,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[2],monotone what monotone is is it means that you use only one pitch in your voice so that everything sounds exactly the same,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48500755,0.4023536138103835,0.4863099220226349,0.5793022472035416,[1. 0. 0. 0. 0. 0.]
-UUCSKoHeMA[3],three pitches two pitches always better than one which will leave you monotone now the big problem,[1. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.48362872,0.4888087075159579,0.5147165408603249,0.35898928121144463,[1. 0. 1. 0. 0. 0.]
-cEhr0cQcDM[0],information and i think that feeling of empowerment is much more valuable than the feeling you get on television not,[1. 1. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48275214,0.4369192335137565,0.39122753298754404,0.4110473191370298,[1. 0. 0. 0. 0. 0.]
-cEhr0cQcDM[1],night before well they're not necessarily going to remember all that but they'll see that ad it gets triggered and they click on it they have,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.48062518,0.33743083691368647,0.5583406705085304,0.5742103493395453,[0. 1. 0. 0. 0. 0.]
-ri04Z7vwnc[0],going to get married or are already married i think finances,[0. 1. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.47458366,0.4870838281483022,0.28691897316497483,0.7074087580484659,[0. 0. 1. 0. 0. 0.]
-ri04Z7vwnc[1],married i think finances for some reason has been a very delicate issue between couples most people,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.47980195,0.5351886292461098,0.4982540184780949,0.5788818323852335,[0. 1. 0. 0. 0. 0.]
-ri04Z7vwnc[2],couples most people think it'll sort itself out we'll discuss it later it's not something too important yet it,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.47338882,0.3377731136032093,0.3854683128072654,0.33547715465795513,[0. 1. 1. 0. 0. 0.]
-ri04Z7vwnc[3],spouse so i think it's important to discuss finances i think,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.48087054,0.4873710833733752,0.4128935370292999,0.601936929759637,[1. 1. 0. 0. 0. 0.]
-ri04Z7vwnc[4],finances i think first it's important for individuals who are in a relationship or in a marriage to acknowledged to themselves what really are their financial goals what do they really,[1. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1.],0.48563838,0.43959650594315125,0.3949140394746201,0.343014751410168,[0. 0. 0. 0. 0. 1.]
-ri04Z7vwnc[5],financial goals what do they really want you know maybe a fancy car maybe a bigger house maybe a trip abroad what do they,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 1. 0. 1.],0.47301534,0.4503967584746496,0.3778800971872496,0.3141037165567842,[1. 0. 0. 1. 0. 1.]
-rxZxtG0xmY[0],i am a mother of two children who have finished their studies have done their masters but are now unemployed i,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],0.48350903,0.3700609133390502,0.553543434909705,0.553361923186654,[0. 1. 0. 0. 0. 1.]
-rxZxtG0xmY[1],leave greece because of the financial recession many graduates leave the country to make a better future i will try,[0. 1. 1. 0. 0. 1.],[0. 1. 0. 0. 0. 0.],0.4859518,0.39600694087766247,0.6921007769604299,0.6291842942118404,[0. 1. 0. 0. 0. 0.]
-s9qJ7ATP7w[0],they have doubt they have fear they lose in a ferrari race or they lose in a race and then they just give up but,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.48119178,0.6526138354635318,0.9364242564417831,0.34305867314872746,[0. 1. 1. 0. 1. 1.]
-s9qJ7ATP7w[1],up but the hardest thing in life to learn is to lose easy,[1. 1. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.48729715,0.5827098924303362,0.28999819525806814,0.5595998831196809,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[2],lose easy you win you're happy you get a high five your friends are happy it's your,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4757919,0.43589749472984324,0.17949580678681581,0.6207489808541774,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[3],happy it's your ability to take a loss get up the next day dust yourself off and keep going i have lost,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4781552,0.46609477330166105,0.35925909823787405,0.5236577621211074,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[4],and keep going i have lost at everything you can imagine seriously i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47263876,0.5709766403324679,0.29015666994596157,0.4298195535397548,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[5],seriously i have been beat up and put down and everything that can go wrong has gone wrong for me but i,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.47819865,0.42144045888421033,0.538165902485151,0.5250799772432492,[1. 1. 0. 0. 0. 0.]
-s9qJ7ATP7w[6],for me but i just kept going i used,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.47886607,0.5539544852002087,0.4796458977478016,0.6359320816065623,[1. 0. 0. 0. 0. 0.]
-s9qJ7ATP7w[7],going i used to work for warren avis the guy who started avis rent a car and he said to me one day robert what's the purpose of business and i said oh,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47922793,0.445097003586699,0.441373928295616,0.5976844819555349,[1. 0. 1. 0. 0. 0.]
-s9qJ7ATP7w[8],of business and i said oh make a profit and all these other things and he said no,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 1. 1. 1.],0.48990485,0.44570982544206944,0.42037363673185607,0.4646722723156298,[0. 1. 1. 1. 1. 1.]
-s9qJ7ATP7w[9],these other things and he said no the purpose of business is to create a customer because everything else takes care of itself it,[1. 1. 0. 1. 1. 0.],[1. 0. 0. 0. 0. 0.],0.4792774,0.5072755512829009,0.423364945652957,0.3998682413285293,[1. 0. 0. 0. 0. 0.]
-yRb-Jum7EQ[0],vacuum it comes with the assistance and agitation of states and regimes yesterday iran announced that it will finance the families of the terrorists and murderers this shows that iran even after the nuclear agreement is continuing to aid terrorism including palestinian terrorism hezbollah terrorism and its assistance to hamas this,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.48598692,0.4187463945066938,0.5567533922959043,0.7902032124499223,[0. 1. 1. 0. 1. 1.]
-yRb-Jum7EQ[1],second the terrorism by those wielding knives the palestinian children also does not exist in a vacuum it comes,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.48666218,0.2931084339412178,0.8584535503928563,0.5767175546373108,[0. 1. 1. 0. 1. 0.]
-yRb-Jum7EQ[2],a vacuum it comes from the palestinian education system which is controlled by the palestinian authority yesterday gelman,[0. 0. 0. 0. 1. 0.],[0. 1. 1. 0. 1. 1.],0.48851693,0.4489057175750293,0.7701661330486398,0.3928843297780693,[0. 1. 1. 0. 1. 1.]
-yRb-Jum7EQ[3],authority yesterday gelman lost his life in another terrorist attack not by the students of terrorism but by those who teach terrorism a palestinian teacher therefore the world,[0. 1. 1. 0. 1. 0.],[0. 0. 1. 0. 1. 0.],0.4790654,0.3313023191505534,0.4633655630406878,0.7499421265880968,[0. 0. 1. 0. 1. 0.]
-yRb-Jum7EQ[4],teacher therefore the world needs to stand with israel against this incitement which is the number one cause of terrorism,[1. 1. 1. 0. 0. 0.],[0. 0. 1. 0. 1. 0.],0.47217643,0.5057577138167195,0.34697583685019806,0.5218071188945915,[0. 0. 1. 0. 1. 0.]
0Fqav67TDEw[0],better so a very good way of helping yourself to remember your dreams better on a consistent basis is to keep a dream journal so,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47910935,0.5244523772178123,0.33318686401792624,0.4208507231697869,[1. 0. 0. 0. 0. 0.]
0JaYazphxfM[0],onions however i feel it tastes better without onions because onions release water which makes the sticky keep,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4835063,0.3373743493230338,0.4820644857430934,0.6252757498144322,[1. 0. 0. 0. 0. 0.]
0JaYazphxfM[1],sticky keep asking me questions like this and i will try to solve any kitchen problems you might face,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47516206,0.41478245854044704,0.45199930910145886,0.41259715256442453,[1. 0. 0. 0. 0. 0.]
0K7dCp80n9c[0],you crazy so it helps keep your resin doing what it's supposed to do it's really,[0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0.],0.47919413,0.3657263576764067,0.5074984467651615,0.4395011785290382,[0. 0. 1. 0. 0. 0.]
0K7dCp80n9c[1],supposed to do it's really designed for well water because that's the kind of water that typically will have an iron problem so,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.47392854,0.6576660622646696,0.42283252494225537,0.5280906780005876,[0. 0. 0. 0. 0. 0.]
0K7dCp80n9c[2],rust out is a water softener resin cleaner specifically designed for well water or water that is iron bearing,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.4775932,0.3758150602644168,0.4954665463417387,0.49286206775493835,[1. 0. 0. 0. 0. 0.]
0K7dCp80n9c[3],it it's commonly the culprit behind those nasty iron stains in your toilet bowls or in your tub or even in your laundry sometimes and,[1. 0. 0. 0. 0. 1.],[0. 1. 1. 1. 1. 1.],0.47876638,0.4623667812929591,0.5888098305662242,0.3429666659194721,[0. 1. 1. 0. 1. 1.]
0K7dCp80n9c[4],sometimes and if your softener is working properly and you have low levels of iron your softener should be able to handle it,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1.],0.48868257,0.34030534032485193,0.43908863304966905,0.4702645128709109,[0. 0. 0. 0. 0. 1.]
0K7dCp80n9c[5],but what happens is the softener resin does not want to fully let go of all of the iron that it captures and the resin becomes fouled now,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.48713228,0.5298076795488935,0.46622082888146216,0.5520264582739951,[0. 0. 0. 0. 0. 0.]
0K7dCp80n9c[6],fouled now if you catch it early enough you can fix that problem so,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.48390472,0.5395472885904519,0.5408156353433402,0.3950331742632772,[1. 0. 1. 0. 0. 0.]
0K7dCp80n9c[7],problem so do it right away don't wait until the problem arises use rust out layer,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47061488,0.48525850889963645,0.42315925868483384,0.3589445804234562,[1. 0. 1. 0. 0. 0.]
0PlQc98SccA[0],joe echevarria of deloitte recently stated that white house discussions over the fiscal cliff are encouraging,[1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.473165,0.45823078888143937,0.35230449303936817,0.38097278382591526,[0. 0. 0. 0. 0. 0.]
0PlQc98SccA[1],cliff he also said that the president is getting a better sense of what steps need to be taken to prevent the crisis from erupting,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.48158053,0.6247348677689439,0.37711346918698,0.5684610819645575,[0. 1. 0. 0. 0. 0.]
0PlQc98SccA[2],echevarria was one of fourteen of large organizations who met with the president earlier this week he,[1. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.47330812,0.6154311300948331,0.3982895603829477,0.5486240024784531,[0. 0. 1. 0. 0. 0.]
0YiAKqU36KE[0],the filth that you see in india with this throw away culture is a result of the fact that there is no industrially organized system to pick it up,[1. 0. 0. 0. 1. 0.],[1. 1. 0. 0. 1. 0.],0.47796,0.6674518499509563,0.46011520409175655,0.5167895497564713,[1. 1. 0. 0. 1. 0.]
0YiAKqU36KE[1],so every nook and corner every the is the ultimate commons becomes a place to throw your garbage into,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47865966,0.4921370659623533,0.4760916711230553,0.6124763103050326,[1. 0. 1. 0. 0. 0.]
0YiAKqU36KE[2],about years ago i fought a case in the supreme court of india because toxic waste ships were being sent from the united states,[1. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.4706571,0.5834623080827022,0.3951339873891061,0.5092048554002072,[0. 1. 1. 0. 1. 1.]
0YiAKqU36KE[3],and this information had been brought to me so i filed a case and,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 1. 0. 0.],0.48720366,0.5099653133437834,0.4768375904253753,0.22217472955975148,[1. 0. 0. 1. 0. 0.]
0YiAKqU36KE[4],case and when the judge asked so are you suggesting dr shiva,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.47501063,0.5059367040468167,0.4253542659639659,0.4450596249883364,[1. 0. 0. 0. 0. 0.]
0YiAKqU36KE[5],suggesting dr shiva that we are being treated like a waste dump i,[0. 1. 1. 0. 1. 0.],[0. 1. 0. 0. 0. 0.],0.4770586,0.6152733695611281,0.49504608804438655,0.3761492210928113,[0. 1. 0. 0. 0. 0.]
0YiAKqU36KE[6],dump i said yes we are,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47293785,0.504281491657775,0.5440224603808645,0.543179914604788,[1. 0. 1. 0. 0. 0.]
0YiAKqU36KE[7],and it led to a huge series of investigations and a new alertness and what's,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.49140194,0.5325488568132112,0.46312792093085225,0.3532570297388083,[1. 0. 0. 0. 0. 0.]
0YiAKqU36KE[8],new alertness and what's basically happening is in countries like the us the waste isn't thrown by every consumer everywhere,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 1.],0.47880837,0.43811080042008876,0.7099671611384272,0.2779646683193255,[0. 1. 0. 0. 1. 1.]
0bxhZ-LIfZY[0],i think what will hold us back will be our weakness in implementation our deadlocked democracy if not educated will turn back on us which is something we need to clearly focus on education,[1. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.49312398,0.5186049509655115,0.5848597189076966,0.5810189497465172,[0. 1. 1. 0. 1. 1.]
0bxhZ-LIfZY[1],on education health care all these critical if not dealt with and kept to the last will turn india into less of a superpower than it can be,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.4837468,0.4061551105523251,0.5281477644343443,0.34410544033958246,[1. 0. 0. 0. 0. 1.]
0eTibWQdO5M[0],sense something else for you to consider is if you have to go to great lengths to work in this funny story or joke or antidote don't do it,[1. 0. 0. 0. 1. 0.],[1. 0. 0. 0. 0. 0.],0.4768424,0.5427867188449277,0.41181319020698115,0.48363808341914616,[1. 0. 0. 0. 0. 0.]
0uftSGdwo0Q[0],setting up an informational interview is one of those things that a lot of companies and individuals are using right now,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.47676888,0.29742519451675853,0.4677458152300943,0.5728147373840061,[1. 1. 0. 0. 0. 1.]
0uftSGdwo0Q[1],organization informational interviews work well for the candidates and for the company make sure,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.4808739,0.5515383911067424,0.4231826173481911,0.49801521206464566,[1. 1. 0. 0. 0. 1.]
0uftSGdwo0Q[2],informational interview a couple of things to remember one it could be in a group format the other is it could be in a one on one the real,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.48230124,0.3635954589873116,0.46893868384179876,0.48206099481033937,[1. 0. 0. 0. 0. 1.]
0uftSGdwo0Q[3],company you could have it on a cd where you could actually just give it to that individual and have them take a look at it,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 1.],0.48471937,0.4943862799336711,0.34118456568006594,0.44505671233472704,[1. 1. 0. 1. 0. 1.]
100178[0],hi there today we're going,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48012474,0.4828502981872353,0.340786288370961,0.5602280067590271,[1. 0. 0. 0. 0. 0.]
100178[1],hi there today we're going to be reviewing cheaper by the dozen which is umm the original version there's a second,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.47838572,0.324641429073619,0.508408100618525,0.5331406265309716,[1. 0. 0. 0. 0. 0.]
100178[2],uhh the dad's getting hit by the kids or someone's acting up sort of thing not,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.48186737,0.4722324846682018,0.6933880497059409,0.5446384803946336,[0. 1. 0. 0. 0. 0.]
100178[3],thing not all that funny and not all that original and i didn't think the acting was all that great either but,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 1. 1. 0.],0.48473153,0.6497363572807259,0.40378753702711895,0.3032666520338183,[1. 1. 1. 1. 1. 0.]
100178[4],great either but who knows i umm am probably tougher on movies than a lot of people this was pretty,[0. 0. 0. 1. 1. 0.],[0. 1. 1. 0. 1. 0.],0.48267406,0.4795754431111333,0.6313762728354229,0.47553852833557425,[0. 1. 1. 0. 1. 0.]
100178[5],lot of people this was pretty popular umm and it's a good choice for like i said kids or families umm so,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.4767539,0.5457476922063342,0.4670759757825499,0.13672989895701,[1. 0. 0. 1. 0. 0.]
100178[6],families umm so if you're looking for something it's sort of lighthearted umm it's,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.476037,0.4989989365876418,0.4233059927610896,0.29967771807805077,[1. 0. 0. 0. 0. 0.]
100178[7],lighthearted umm it's only cheaper by,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.47730628,0.4502456482642044,0.620278804581105,0.4785550428515296,[0. 0. 0. 0. 0. 0.]
100178[8],only cheaper by the dozen is a good place to look but for me,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.48453143,0.39776869229570966,0.21801067114122244,0.49727969797727045,[1. 0. 0. 0. 0. 0.]
100178[9],place to look but for me it only gets two stars out of five,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.4939062,0.5826385656267836,0.6581466209188832,0.5326252764316631,[0. 1. 0. 0. 1. 0.]
100178[10],version there's a second movie out now but this is uhh steve martin in the first role it tells the story,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 1. 0.],0.4871436,0.4429103653305241,0.5435725287801406,0.390364416687611,[1. 0. 1. 0. 1. 0.]
100178[11],first role it tells the story of umm a family with twelve kids and his attempts to raise them umm includes,[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.48575646,0.5490878454096878,0.35518728065251126,0.5675054240991687,[0. 0. 1. 0. 0. 0.]
100178[12],them umm includes hillary duff bonnie hunt tom welling and piper umm,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4876322,0.3489750736907943,0.4418100389086572,0.3237753144725649,[1. 0. 0. 0. 0. 0.]
100178[13],umm all names that should be familiar with kids and some adults and so this kind of makes the movie have wide appeal i,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.48569024,0.4978788933331708,0.4981478203090967,0.5722272556803116,[0. 1. 0. 0. 0. 0.]
100178[14],appeal i didn't really like the movie i thought it was cheesy i think steve,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.48591986,0.6102864853749597,0.43520366041630887,0.4051788677856284,[1. 1. 1. 0. 1. 0.]
100178[15],cheesy i think steve done other better things ebert and roper,[0. 1. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.4871466,0.4538924033381026,0.6159082000570432,0.49794544311170885,[0. 1. 1. 0. 1. 0.]
100178[16],better things ebert and roper apparently said two thumbs up here on the cover but for me it's probably two thumbs down umm,[1. 0. 0. 1. 1. 0.],[1. 1. 1. 0. 1. 0.],0.49670222,0.5181805050675952,0.6212320096299664,0.44734698388458444,[1. 1. 1. 0. 1. 0.]
100178[17],umm the humor seemed kind of contrived kind of you know slapstick,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 1. 0.],0.48267534,0.4242601660253911,0.4434446778875677,0.6562444293635104,[0. 1. 0. 0. 0. 0.]
10219[0],hi i'm doing my video opinion for wolf's rain loss,[0. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.4810267,0.45058106045950763,0.4244633449226935,0.5663185588952533,[1. 0. 1. 0. 0. 0.]
10219[1],this is the third in the series and it contains uhh four episodes episodes eleven twelve thirteen and fourteen,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.4828184,0.4422605926854387,0.6211194242037001,0.6430934821743308,[1. 1. 0. 0. 0. 0.]
